Age,Gender,SocioeconomicStatus,Grades,Attendance,TimeSpentOnHomework,ClassParticipation,AcademicPerformanceStatus,EngagementScore
1.518027844870349,0,0,-0.07425887328494023,1.7638935509923364,0.8991385178319221,2,,1.3315160344121293
0.019974050590399254,0,1,-0.9424193221383078,1.413625971933023,0.9059547112111277,2,,1.1597903415720754
0.5193253153503825,0,1,0.494461881903072,-0.4021804145562126,-0.6459149174852011,1,,-0.5240476660207068
1.518027844870349,1,1,1.6680534986949094,-1.0201260831956165,-0.3057004205591193,2,,-0.6629132518773679
-0.4793772141695839,0,2,0.36624260542133347,0.011155403208358653,-1.0028588683817135,0,,-0.4958517325866774
0.5193253153503825,1,2,-0.485522558001879,0.8953043824537384,1.6570951251128192,0,,1.2761997537832788
0.5193253153503825,1,2,0.5199144102686475,0.022289360800937356,0.5091386467401849,2,,0.26571400377056115
1.518027844870349,1,1,-1.2998941987755157,-0.010616921644188147,1.5113552245202493,1,,0.7503691514380306
-0.9787284789295672,0,2,1.3549084635491941,1.2338550507813288,-0.6778691633600886,2,,0.2779929437106201
-0.4793772141695839,1,2,0.018125721716941868,-0.4374535840557422,0.9818659027841933,0,,0.27220615936422554
1.518027844870349,1,2,-0.16816991147325064,1.3094391735774769,0.9262566642286216,0,,1.1178479189030492
-0.4793772141695839,0,0,0.305125547935609,-0.27832002644775994,0.6688775087383542,2,,0.1952787411452971
-0.4793772141695839,1,1,0.4400573496047407,-0.5537189685231673,1.6192111068482369,1,,0.5327460691625348
0.5193253153503825,1,2,-1.4772126441673703,-0.11293312218421125,-0.3651078527000354,2,,-0.23902048744212331
0.019974050590399254,1,2,0.6405646685283399,0.9682290476632512,-1.2767830271412375,2,,-0.15427698973899312
-0.4793772141695839,1,2,-0.887284978949284,-1.2625521519113636,0.5996904247639729,0,,-0.33143086357369533
1.0186765801103659,1,2,0.7492040329693731,-1.0157352923048746,0.7994840072976144,2,,-0.1081256425036301
0.5193253153503825,1,2,1.1256566331733389,1.630678959708068,0.2644579294370023,2,,0.9475684445725352
-0.9787284789295672,0,0,1.0612529469785301,-1.0890878617061563,-1.0128219685808773,2,,-1.050954915143517
0.019974050590399254,1,1,0.18945371963360236,0.2857239435597474,0.019559981127653118,1,,0.15264196234370025
1.0186765801103659,1,1,0.07736240484262907,0.3263376593648148,-0.6473310990309062,0,,-0.16049671983304573
1.0186765801103659,0,2,-1.2307095555907557,0.011968314286347252,-0.24748410550630479,2,,-0.11775789560997876
-0.9787284789295672,1,2,0.962054367206361,0.5556768387706712,0.5078067070782724,2,,0.5317417729244718
0.019974050590399254,0,1,-0.7850862690458493,-0.8986397802521924,0.854651602076826,2,,-0.02199408908768319
0.5193253153503825,1,1,-0.004023201468433032,0.23291995529943035,-0.9246964095519067,2,,-0.3458882271262382
-1.47807974368955,1,1,-0.7404845188087031,-0.3997058641385509,-0.32428255854442967,2,,-0.3619942113414903
0.019974050590399254,1,0,-1.2620774327972102,0.6149895966969967,-0.7965778156042223,0,,-0.09079410945361277
-0.9787284789295672,1,1,0.4566081552775146,-1.2091997423264602,-1.041216748740097,2,,-1.1252082455332786
1.0186765801103659,1,2,-1.537689917678044,0.2967652467134296,0.9870559661666657,2,,0.6419106064400476
0.5193253153503825,1,1,0.8694827220441389,-1.0548127790925708,1.4236306734116262,1,,0.18440894715952771
0.019974050590399254,1,2,-0.6249899182550667,-0.727535318188139,-0.44600611024532716,2,,-0.5867707142167331
-1.47807974368955,1,1,-1.7255912257647683,-0.9376053327202651,0.8756857129373402,1,,-0.030959809891462464
-1.47807974368955,1,2,0.04601826006343917,-1.063339115719046,1.3811148599615535,2,,0.15888787212125377
-0.4793772141695839,1,1,-1.5636233946417286,1.1899734894955625,1.204664356375277,0,,1.1973189229354197
-0.4793772141695839,1,0,-0.7685828110288323,-0.7027737666975454,-1.0960835588802875,0,,-0.8994286627889165
1.518027844870349,0,1,0.7250178508342106,1.545432107021349,1.586789946580759,2,,1.566111026801054
-0.9787284789295672,0,2,-1.5087142993306584,1.6954585285145665,-0.42365368483913846,2,,0.6359024218377141
0.019974050590399254,1,0,1.1839147824415286,0.2981078729285897,-0.5535027514046726,1,,-0.12769743923804147
0.019974050590399254,0,2,-1.7128145941187927,-1.2029692103909144,-1.5136385983866292,2,,-1.3583039043887717
1.518027844870349,0,2,-0.8703238391532293,-0.391381375060046,-0.04385363071996568,0,,-0.21761750289000584
1.0186765801103659,1,2,0.8426441831293656,1.0919063533906683,-1.3520641158270783,2,,-0.130078881218205
1.0186765801103659,0,2,-0.629554707032762,-0.41646893317616174,-0.8681060447483265,2,,-0.6422874889622441
1.518027844870349,0,2,-1.3727989417075217,-1.3991964647623316,-0.6308453274309889,0,,-1.0150208960966602
1.0186765801103659,1,0,-0.47713303025453,0.24737008977229036,1.0752935802588888,0,,0.6613318350155896
-0.4793772141695839,1,2,-0.7886090507362155,1.2580064610305506,1.3065173211750767,2,,1.2822618911028136
0.019974050590399254,0,2,1.1956103397091102,1.0855766389233112,-0.6810575746128281,2,,0.20225953215524156
1.518027844870349,0,2,-0.6396860386442106,-1.0903794336741752,1.2482779955675303,1,,0.07894928094667752
0.019974050590399254,1,2,1.0091579238088666,0.6538865526111622,1.243188948126587,1,,0.9485377503688746
-1.47807974368955,1,1,1.366048106394751,-0.9313156218907328,0.9220676804069045,0,,-0.004623970741914174
-0.4793772141695839,1,2,-0.22202022240218605,-0.9393658071710955,-1.221362752372701,0,,-1.0803642797718984
0.5193253153503825,1,0,1.428699967995521,1.359481339618904,0.6642545655496227,0,,1.0118679525842633
-0.4793772141695839,0,1,-0.4179026097780224,-0.8290914742190587,1.5477066006468148,1,,0.359307563213878
1.518027844870349,1,2,1.616386083229048,-0.7814983140043917,0.6372607842551726,0,,-0.07211876487460955
0.5193253153503825,1,1,-1.4164928659007288,-1.7019073411886676,-0.5799465679920539,2,,-1.1409269545903609
-1.47807974368955,0,2,0.6558264883627924,1.3475545157546824,0.006113592437292717,2,,0.6768340540959876
1.518027844870349,1,1,-0.014012907541974732,1.0738992539085372,0.509563431106946,2,,0.7917313425077417
-0.9787284789295672,1,2,-0.3820860613307817,0.49463151841392,0.040768510934248915,1,,0.26770001467408444
0.019974050590399254,0,2,0.4675436527938673,0.9255331616721992,-1.3141201672866094,0,,-0.1942935028072051
-1.47807974368955,0,2,0.7142029559406151,-1.1712573234782018,-0.6477670717403282,2,,-0.909512197609265
0.019974050590399254,0,2,-1.7109308188806571,-0.09774327784957655,1.0529895825232611,1,,0.47762315233684227
1.0186765801103659,0,2,-1.1472345440292773,-0.4731505445855036,1.2577122776913714,1,,0.3922808665529339
-0.9787284789295672,1,0,0.7460609282713936,-1.3755046473301222,-1.2539503613745493,1,,-1.3147275043523359
-0.9787284789295672,1,1,0.5842892537789787,-0.000278303541297947,1.5732446863928793,1,,0.7864831914257907
-1.47807974368955,0,2,1.6232128817123654,1.5230553075764544,-0.5896385879791632,2,,0.46670835979864556
-0.9787284789295672,1,1,0.9124475138257894,-1.5637876806054183,0.5671026797460926,0,,-0.4983425004296628
0.5193253153503825,1,0,1.5702554060240603,-0.6826079124384182,0.877580327236539,1,,0.09748620739906039
-0.9787284789295672,1,0,0.7096383593457588,-0.9767529335394376,1.0861152476091285,1,,0.05468115703484544
0.019974050590399254,1,2,-0.6927160143326876,-0.8694778877279201,1.5502235342538753,2,,0.3403728232629776
0.019974050590399254,1,0,-1.3607597218156322,1.4799251308999248,-0.6447996882069752,0,,0.4175627213464748
1.518027844870349,1,2,0.9845124932755793,-0.06358480300179115,1.2476131839441273,2,,0.5920141904711681
0.019974050590399254,1,2,0.5071967351664115,-0.06978751173366594,-1.2734199600293559,2,,-0.6716037358815109
1.518027844870349,1,1,-1.5589980781026416,0.961669961654358,0.7153053602602248,2,,0.8384876609572914
0.019974050590399254,0,2,-0.4777690584917519,-1.1626922170906313,0.8434237567419128,2,,-0.15963423017435924
0.5193253153503825,0,1,1.5911512911867087,0.003699486288370753,0.6205518011970913,1,,0.31212564374273105
1.518027844870349,0,0,0.008824479902997768,-0.19707115888172486,-0.8550124421618724,0,,-0.5260418005217986
-0.4793772141695839,0,2,-0.22579328390364894,0.38801357746117576,1.298034892397582,2,,0.8430242349293788
1.0186765801103659,1,2,-0.13922107099719425,1.7993177493085168,-1.144487359821395,2,,0.32741519474356096
-1.47807974368955,1,1,-1.001865176303324,0.9927712902215652,-1.5441501031492442,0,,-0.2756894064638395
0.019974050590399254,0,2,-0.4477564023014951,-0.3096521506388944,0.7583993141180672,2,,0.22437358173958638
-0.9787284789295672,0,1,-0.4439216230599769,1.196430173240213,-0.08096030792409958,2,,0.5577349326580567
0.019974050590399254,0,2,-1.5445441954643748,-1.1058535157963802,1.214979257950867,2,,0.054562871077243336
-0.9787284789295672,1,1,0.9350863575554366,-1.597420301317428,-0.40034238424201046,1,,-0.9988813427797192
1.0186765801103659,1,0,-0.2820440708314983,-0.9875925721615556,-1.1464987032778766,1,,-1.0670456377197162
1.0186765801103659,1,2,1.1244261743722788,-0.511032701483867,1.1710814837169046,2,,0.33002439111651877
1.0186765801103659,1,2,1.2220845713780162,0.08542150331916845,0.17375124581793341,0,,0.12958637456855093
-0.9787284789295672,0,2,-0.9910782430777675,0.4518704388575548,-1.0739456683650574,0,,-0.31103761475375136
0.019974050590399254,0,2,0.5529756935712962,1.4875352077127293,0.7685241323621955,2,,1.1280296700374624
1.0186765801103659,1,2,-0.08866482274513113,0.08287420426158915,0.042652747854079714,1,,0.06276347605783443
0.5193253153503825,0,2,1.3254309800671613,0.05280647291397205,0.36592230524536834,1,,0.2093643890796702
1.518027844870349,0,0,-0.9780887565703611,-1.5280924759246364,-0.13152313411490757,0,,-0.8298078050197719
-0.9787284789295672,1,2,0.623909205669658,-1.5818302382257867,1.1442582161112207,2,,-0.21878601105728301
-0.9787284789295672,1,0,0.3810085804500087,0.22765427478710756,1.147219455010942,2,,0.6874368648990248
0.019974050590399254,1,0,-0.7022527544837178,-0.16835275788751625,0.7303864611913223,0,,0.28101685165190304
-0.9787284789295672,1,1,-1.2524650791714178,1.2371847715635425,-1.3645934600422331,0,,-0.06370434423934535
-0.9787284789295672,1,0,0.5331663128137043,-1.1410050421483768,1.1794465566797794,0,,0.01922075726570127
1.0186765801103659,1,1,0.8346472450767278,-1.616670206096014,0.5972767124576582,1,,-0.509696746819178
0.019974050590399254,1,0,-0.6317833049269885,-0.13028720387685985,0.6874986397390397,0,,0.2786057179310899
1.0186765801103659,1,2,0.5095660114091843,-0.8718196112012988,-0.47115105811680336,0,,-0.671485334659051
1.518027844870349,0,0,-0.3561457340904877,-1.5302958880068245,1.3196663883056639,2,,-0.10531474985058031
1.518027844870349,1,0,0.7466185324634906,0.8355669720403015,0.7858240371945402,2,,0.8106955046174209
1.0186765801103659,0,0,-1.0353820661154771,-1.3130567391936654,-1.3396575155553445,2,,-1.326357127374505
1.518027844870349,1,2,1.3603028212601262,0.42800220243609666,-0.31577525872175427,0,,0.05611347185717119
0.019974050590399254,0,2,-0.7296137787217349,-0.719099722320178,1.3442961148329036,1,,0.31259819625636276
-1.47807974368955,1,1,-0.450950129249971,-1.0960824899876327,-1.566481145020495,2,,-1.3312818175040637
1.0186765801103659,1,2,-1.5246543453184445,-0.3731435392136899,1.6045655205272515,1,,0.6157109906567808
0.5193253153503825,0,1,-1.3394471665008274,1.1049224594264162,0.6255442251963368,0,,0.8652333423113765
0.5193253153503825,0,2,0.062426674535416365,-0.3298838310102412,0.4597925214243501,1,,0.06495434520705445
-0.9787284789295672,0,2,-0.7983187191489195,0.927299312579496,-0.7917298289811698,2,,0.0677847417991631
1.518027844870349,1,0,1.1705382344530535,-1.2643598230982858,-0.8672320737555756,2,,-1.0657959484269308
0.5193253153503825,1,2,-1.6751164632584294,1.0044169601718158,1.5374193240246017,0,,1.2709181420982087
-0.9787284789295672,0,0,-0.4117452648284118,-0.873730684558493,-0.6956043327197181,2,,-0.7846675086391055
-1.47807974368955,0,1,-0.556486646139837,0.6701098027414629,0.9597168697036239,1,,0.8149133362225434
0.019974050590399254,0,0,-1.659049620237611,0.27890391639007855,-0.36661161441292067,0,,-0.04385384901142106
0.019974050590399254,0,0,-1.2948749750799151,1.5525156178797537,-1.2471726202841877,2,,0.15267149879778297
0.019974050590399254,1,2,-0.2919657360444383,-0.3466067052860915,-1.6930198828497742,0,,-1.0198132940679328
0.5193253153503825,0,2,-0.017304656180685333,-1.47228419483774,0.157614380860593,1,,-0.6573349069885736
-1.47807974368955,1,2,-0.3243921850822937,-1.6370562861923004,1.6543819837869829,2,,0.00866284879734125
0.5193253153503825,1,1,0.11469414521504667,1.1939959357073269,-0.4498076478334383,2,,0.3720941439369443
1.518027844870349,1,2,0.337253693483528,0.13503528623725516,-0.4912359038803545,1,,-0.17810030882154965
